wall,step,seg,time_left_s,x,y,z,vx,vy,vz,on_floor,fwd,back,left,right,jump,brake,oob,reward,done,outcome,goal_d
151.8,159153,59,154.56,36.77,50.37,0.56,9.65,2.77,0.00,1,0.22,0.00,0.00,0.90,0,0,0,-0.02,0,,14.9
151.8,159154,59,154.50,37.38,50.54,0.56,9.34,2.82,0.00,1,0.41,0.00,0.83,0.00,0,0,0,0.39,0,,14.5
151.8,159155,59,154.44,37.94,50.72,0.56,8.46,2.99,0.00,1,0.61,0.00,0.68,0.00,0,0,0,0.39,0,,14.1
151.8,159156,59,154.37,38.48,50.94,0.56,8.18,3.52,0.00,1,0.93,0.00,0.00,0.17,0,0,0,-0.02,0,,14.1
151.9,159157,59,154.31,39.00,51.18,0.56,8.18,4.11,0.00,1,0.90,0.00,0.00,0.15,0,0,0,1.39,0,,12.7
151.9,159158,59,154.24,39.51,51.46,0.56,8.18,4.63,0.00,1,0.82,0.00,0.00,0.46,0,0,0,-0.02,0,,12.7
151.9,159159,59,154.18,40.05,51.77,0.56,8.23,4.99,0.00,1,0.66,0.00,0.00,0.63,0,0,0,0.39,0,,12.2
151.9,159160,59,154.12,40.58,52.10,0.56,8.34,5.18,0.00,1,0.50,0.00,0.00,0.74,0,0,0,-0.02,0,,12.2
152.0,159161,59,154.05,41.10,52.43,0.56,8.41,5.40,0.00,1,0.73,0.00,0.00,0.41,0,0,0,1.39,0,,10.8
152.0,159162,59,153.99,41.65,52.80,0.56,7.83,5.76,0.00,1,0.82,0.00,0.43,0.00,0,0,0,-0.02,0,,10.8
152.0,159163,59,153.92,42.12,53.16,0.56,7.54,5.58,0.00,1,0.00,0.38,0.00,0.85,0,0,0,1.39,0,,9.4
152.0,159164,59,153.86,42.60,53.49,0.56,7.70,4.77,0.00,1,0.00,0.80,0.00,0.50,0,0,0,-0.02,0,,9.4
152.0,159165,59,153.79,43.11,53.78,0.56,7.29,4.16,0.00,1,0.00,0.00,0.95,0.00,0,0,0,0.39,0,,9.0
152.1,159166,59,153.73,43.54,54.03,0.56,6.42,3.95,0.00,1,0.00,0.04,0.86,0.00,0,0,0,-0.02,0,,9.0
152.1,159167,59,153.67,43.92,54.29,0.56,5.81,4.30,0.00,1,0.92,0.00,0.08,0.00,0,0,0,0.57,0,,8.4
152.1,159168,59,153.60,44.28,54.58,0.56,5.02,4.55,0.00,1,0.44,0.00,0.80,0.00,0,0,0,-0.02,0,,8.4
152.1,159169,59,153.54,44.57,54.87,0.56,4.24,4.31,0.00,1,0.00,0.67,0.74,0.00,0,1,0,-0.02,0,,8.4
152.1,159170,59,153.48,44.83,55.12,0.56,4.32,3.63,0.00,1,0.00,0.46,0.00,0.79,0,0,0,-0.02,0,,8.4
152.2,159171,59,153.41,45.12,55.34,0.56,4.15,3.32,0.00,1,0.49,0.00,0.79,0.00,0,0,0,0.57,0,,7.8
152.2,159172,59,153.35,45.35,55.54,0.56,3.57,3.00,0.00,1,0.00,0.78,0.05,0.00,0,0,0,-0.02,0,,7.8
152.2,159173,59,153.28,45.57,55.72,0.56,3.28,2.82,0.00,1,0.94,0.00,0.06,0.00,0,0,0,-0.02,0,,7.8
152.2,159174,59,153.22,45.77,55.92,0.56,2.74,2.99,0.00,1,0.00,0.40,0.80,0.00,0,0,0,-0.02,0,,7.8
152.3,159175,59,153.16,45.92,56.10,0.56,1.93,2.84,0.00,1,0.48,0.00,0.76,0.00,0,0,0,-0.43,0,,8.2
152.3,159176,59,153.09,46.01,56.28,0.56,1.29,2.62,0.00,1,0.00,0.88,0.33,0.00,0,0,0,0.98,0,,7.2
152.3,159177,59,153.03,46.08,56.43,0.56,0.68,2.27,0.00,1,0.48,0.00,0.83,0.00,0,0,0,-0.02,0,,7.2
152.3,159178,59,152.96,46.10,56.58,0.56,0.17,2.73,0.00,1,0.91,0.00,0.12,0.00,0,0,0,-0.02,0,,7.2
152.3,159179,59,152.90,46.11,56.77,0.56,0.06,2.71,0.00,1,0.00,1.00,0.06,0.00,0,1,0,-0.02,0,,7.2
152.4,159180,59,152.83,46.10,56.92,0.56,-0.41,2.14,0.00,1,0.03,0.00,0.89,0.00,0,0,0,-0.02,0,,7.2
152.4,159181,59,152.77,46.06,57.04,0.56,-0.72,1.67,0.00,1,0.00,0.88,0.00,0.34,0,0,0,-0.02,0,,7.2
152.4,159182,59,152.71,46.02,57.13,0.56,-0.79,1.43,0.00,1,0.71,0.00,0.57,0.00,0,0,0,0.98,0,,6.2
152.4,159183,59,152.64,45.95,57.24,0.56,-1.39,1.94,0.00,1,0.62,0.00,0.70,0.00,0,0,0,-0.02,0,,6.2
152.4,159184,59,152.58,45.84,57.37,0.56,-1.98,1.82,0.00,1,0.00,0.58,0.71,0.00,0,0,0,0.39,0,,5.8
152.5,159185,59,152.52,45.70,57.47,0.56,-2.45,1.71,0.00,1,0.82,0.00,0.47,0.00,0,0,0,-0.02,0,,5.8
152.5,159186,59,152.45,45.52,57.60,0.56,-2.94,2.16,0.00,1,0.36,0.00,0.86,0.00,0,0,0,-0.02,0,,5.8
152.5,159187,59,152.39,45.32,57.74,0.56,-3.31,1.82,0.00,1,0.00,0.90,0.31,0.00,0,0,0,-0.02,0,,5.8
152.5,159188,59,152.32,45.11,57.82,0.56,-3.01,1.13,0.00,1,0.00,0.48,0.00,0.88,0,1,0,-0.02,0,,5.8
152.5,159189,59,152.26,44.92,57.89,0.56,-3.25,0.94,0.00,1,0.05,0.00,0.93,0.00,0,0,0,-0.02,0,,5.8
152.6,159190,59,152.19,44.70,57.94,0.56,-3.20,0.77,0.00,1,0.00,0.31,0.00,0.83,0,0,0,0.39,0,,5.4
152.6,159191,59,152.13,44.53,57.98,0.56,-2.41,0.36,0.00,1,0.00,0.58,0.00,0.71,0,0,0,-0.02,0,,5.4
152.6,159192,59,152.07,44.40,57.99,0.56,-1.69,0.33,0.00,1,0.69,0.00,0.00,0.61,0,0,0,-0.02,0,,5.4
152.6,159193,59,152.00,44.30,58.03,0.56,-1.57,0.91,0.00,1,0.72,0.00,0.55,0.00,0,0,0,-0.02,0,,5.4
152.7,159194,59,151.94,44.19,58.11,0.56,-1.82,1.58,0.00,1,0.96,0.00,0.04,0.00,0,0,0,-0.02,0,,5.4
152.7,159195,59,151.87,44.07,58.24,0.56,-1.90,2.36,0.00,1,0.90,0.00,0.29,0.00,0,0,0,0.98,0,,4.4
152.7,159196,59,151.81,43.94,58.41,0.56,-2.35,2.74,0.00,1,0.28,0.00,0.90,0.00,0,0,0,-0.02,0,,4.4
152.7,159197,59,151.75,43.78,58.58,0.56,-2.52,2.47,0.00,1,0.00,0.76,0.00,0.65,0,1,0,0.39,0,,4.0
152.7,159198,59,151.68,43.63,58.72,0.56,-2.20,1.65,0.00,1,0.00,0.88,0.04,0.00,0,0,0,-0.02,0,,4.0
152.8,159199,59,151.62,43.49,58.80,0.56,-1.78,1.12,0.00,1,0.00,0.05,0.00,0.96,0,0,0,-0.02,0,,4.0
152.8,159200,59,151.56,43.41,58.86,0.56,-0.91,0.93,0.00,1,0.00,0.21,0.00,0.86,0,0,0,-0.02,0,,4.0
152.8,159201,59,151.49,43.38,58.92,0.56,-0.29,1.10,0.00,1,0.86,0.00,0.00,0.33,0,0,0,-0.02,0,,4.0
152.8,159202,59,151.43,43.38,59.00,0.56,0.38,1.12,0.00,1,0.00,0.18,0.00,0.92,0,0,0,-0.02,0,,4.0
152.8,159203,59,151.36,43.41,59.08,0.56,0.42,1.54,0.00,1,0.83,0.00,0.23,0.00,0,0,0,-0.02,0,,4.0
152.9,159204,59,151.30,43.44,59.18,0.56,0.84,1.37,0.00,1,0.00,0.46,0.00,0.81,0,0,0,0.98,0,,3.0
152.9,159205,59,151.24,43.51,59.25,0.56,1.10,0.67,0.00,1,0.00,0.90,0.14,0.00,0,0,0,-0.02,0,,3.0
152.9,159206,59,151.17,43.57,59.26,0.56,0.59,0.07,0.00,1,0.00,0.24,0.85,0.00,0,0,0,-0.02,0,,3.0
152.9,159207,59,151.11,43.58,59.27,0.56,-0.14,0.24,0.00,1,0.70,0.00,0.53,0.00,0,0,0,-0.02,0,,3.0
153.0,159208,59,151.04,43.55,59.30,0.56,-0.71,0.80,0.00,1,0.62,0.00,0.64,0.00,0,0,0,-0.02,0,,3.0
153.0,159209,59,150.98,43.49,59.36,0.56,-1.22,0.74,0.00,1,0.00,0.72,0.46,0.00,0,0,0,-0.02,0,,3.0
153.0,159210,59,150.91,43.41,59.41,0.56,-1.13,1.01,0.00,1,0.87,0.00,0.00,0.27,0,0,0,-0.02,0,,3.0
153.0,159211,59,150.85,43.34,59.49,0.56,-1.35,1.30,0.00,1,0.00,0.01,0.88,0.00,0,0,0,-0.02,0,,3.0
153.0,159212,59,150.79,43.23,59.57,0.56,-1.81,1.54,0.00,1,0.89,0.00,0.10,0.00,0,0,0,-0.02,0,,3.0
153.1,159213,59,150.72,43.11,59.69,0.56,-2.14,2.03,0.00,1,0.37,0.00,0.83,0.00,0,0,0,-0.02,0,,3.0
153.1,159214,59,150.66,42.97,59.81,0.56,-1.90,1.62,0.00,1,0.00,0.69,0.00,0.73,0,1,0,-0.02,0,,3.0
153.1,159215,59,150.60,42.87,59.90,0.56,-1.18,1.34,0.00,1,0.34,0.00,0.00,0.87,0,0,0,-0.43,0,,3.4
153.1,159216,59,150.53,42.82,60.00,0.56,-0.88,1.74,0.00,1,0.81,0.00,0.42,0.00,0,0,0,-0.02,0,,3.4
153.1,159217,59,150.47,42.75,60.12,0.56,-1.19,1.64,0.00,1,0.00,0.86,0.33,0.00,0,0,0,-0.02,0,,3.4
153.2,159218,59,150.40,42.68,60.19,0.56,-0.89,0.88,0.00,1,0.00,0.81,0.00,0.59,0,1,0,0.98,0,,2.4
153.2,159219,59,150.34,42.63,60.23,0.56,-0.91,0.70,0.00,1,0.59,0.00,0.71,0.00,0,0,0,-0.02,0,,2.4
153.2,159220,59,150.28,42.55,60.28,0.56,-1.48,0.62,0.00,1,0.00,0.68,0.60,0.00,0,0,0,-0.02,0,,2.4
153.2,159221,59,150.21,42.45,60.31,0.56,-1.54,0.54,0.00,1,0.81,0.00,0.00,0.44,0,0,0,-0.02,0,,2.4
153.3,159222,59,150.15,42.37,60.36,0.56,-0.95,0.66,0.00,1,0.00,0.61,0.00,0.68,0,0,0,-0.02,0,,2.4
153.3,159223,59,150.08,42.31,60.38,0.56,-1.02,-0.11,0.00,1,0.00,0.83,0.40,0.00,0,0,0,-0.02,0,,2.4
153.3,159224,59,150.02,42.23,60.37,0.56,-1.60,-0.04,0.00,1,0.50,0.00,0.76,0.00,0,0,0,-0.02,0,,2.4
153.3,159225,59,149.95,42.11,60.37,0.56,-1.65,-0.08,0.00,1,0.00,0.62,0.00,0.68,0,0,0,-0.02,0,,2.4
153.3,159226,59,149.89,42.02,60.36,0.56,-1.48,-0.01,0.00,1,0.82,0.00,0.45,0.00,0,0,0,-0.02,0,,2.4
153.4,159227,59,149.83,41.91,60.36,0.56,-2.10,-0.05,0.00,1,0.00,0.34,0.82,0.00,0,0,0,-0.02,0,,2.4
153.4,159228,59,149.76,41.75,60.35,0.56,-2.83,-0.13,0.00,1,0.27,0.00,0.89,0.00,0,0,0,-0.43,0,,2.8
153.4,159229,59,149.70,41.55,60.34,0.56,-3.10,-0.42,0.00,1,0.00,0.91,0.00,0.01,0,0,0,-0.02,0,,2.8
153.4,159230,59,149.64,41.36,60.30,0.56,-2.99,-0.52,0.00,1,0.89,0.00,0.15,0.00,0,0,0,-0.02,0,,2.8
153.4,159231,59,149.57,41.17,60.30,0.56,-2.99,0.35,0.00,1,0.93,0.00,0.03,0.00,0,0,0,-0.02,0,,2.8
153.5,159232,59,149.51,40.98,60.33,0.56,-2.67,0.48,0.00,1,0.00,0.63,0.00,0.67,0,0,0,-0.02,0,,2.8
153.5,159233,59,149.44,40.83,60.34,0.56,-2.48,-0.17,0.00,1,0.00,0.73,0.60,0.00,0,0,0,-1.02,0,,3.8
153.5,159234,59,149.38,40.65,60.33,0.56,-2.96,0.07,0.00,1,0.73,0.00,0.63,0.00,0,0,0,-0.02,0,,3.8
153.5,159235,59,149.31,40.45,60.34,0.56,-3.33,0.03,0.00,1,0.00,0.80,0.44,0.00,0,0,0,-0.02,0,,3.8
153.6,159236,59,149.25,40.25,60.33,0.56,-2.87,-0.54,0.00,1,0.00,0.60,0.00,0.72,0,0,0,-0.02,0,,3.8
153.6,159237,59,149.19,40.07,60.27,0.56,-2.76,-0.97,0.00,1,0.00,0.34,0.85,0.00,0,0,0,-0.02,0,,3.8
153.6,159238,59,149.12,39.88,60.20,0.56,-3.28,-1.42,0.00,1,0.00,0.74,0.59,0.00,0,0,0,-0.02,0,,3.8
153.6,159239,59,149.06,39.67,60.09,0.56,-3.15,-1.93,0.00,1,0.00,0.53,0.00,0.75,0,0,0,-1.43,0,,5.2
153.6,159240,59,148.99,39.49,59.97,0.56,-2.34,-1.72,0.00,1,0.52,0.00,0.00,0.85,0,1,0,-0.02,0,,5.2
153.7,159241,59,148.93,39.36,59.86,0.56,-2.08,-1.81,0.00,1,0.00,0.85,0.41,0.00,0,0,0,-0.02,0,,5.2
153.7,159242,59,148.87,39.22,59.73,0.56,-2.13,-2.53,0.00,1,0.00,0.91,0.00,0.13,0,0,0,-0.02,0,,5.2
153.7,159243,59,148.80,39.09,59.54,0.56,-1.67,-3.19,0.00,1,0.00,0.79,0.00,0.49,0,0,0,-0.02,0,,5.2
153.7,159244,59,148.74,39.01,59.32,0.56,-1.08,-3.65,0.00,1,0.00,0.61,0.00,0.66,0,0,0,-0.02,0,,5.2
153.7,159245,59,148.68,38.96,59.08,0.56,-0.36,-3.92,0.00,1,0.00,0.49,0.00,0.77,0,0,0,-0.43,0,,5.7
153.8,159246,59,148.61,38.96,58.81,0.56,0.26,-4.31,0.00,1,0.00,0.72,0.00,0.57,0,0,0,-0.02,0,,5.7
153.8,159247,59,148.55,39.00,58.53,0.56,0.90,-4.54,0.00,1,0.00,0.01,0.00,0.92,0,0,0,-0.02,0,,5.7
153.8,159248,59,148.48,39.07,58.24,0.56,1.39,-4.79,0.00,1,0.00,0.91,0.00,0.28,0,0,0,-0.02,0,,5.7
153.8,159249,59,148.42,39.18,57.92,0.56,1.92,-4.60,0.00,1,0.31,0.00,0.00,0.84,0,0,0,-1.02,0,,6.7
153.9,159250,59,148.35,39.32,57.64,0.56,2.54,-4.42,0.00,1,0.00,0.44,0.00,0.84,0,0,0,-0.02,0,,6.7
153.9,159251,59,148.29,39.48,57.35,0.56,2.14,-4.74,0.00,1,0.00,0.67,0.63,0.00,0,0,0,-0.02,0,,6.7
153.9,159252,59,148.23,39.60,57.02,0.56,1.65,-5.20,0.00,1,0.00,0.89,0.00,0.02,0,0,0,-1.02,0,,7.7
153.9,159253,59,148.16,39.70,56.69,0.56,1.94,-5.27,0.00,1,0.14,0.00,0.00,0.88,0,0,0,-0.02,0,,7.7
153.9,159254,59,148.10,39.85,56.37,0.56,2.55,-4.71,0.00,1,0.45,0.00,0.00,0.72,0,0,0,-0.02,0,,7.7
154.0,159255,59,148.03,40.03,56.08,0.56,3.10,-4.32,0.00,1,0.00,0.31,0.00,0.87,0,0,0,-0.61,0,,8.2
154.0,159256,59,147.97,40.24,55.82,0.56,3.26,-3.69,0.00,1,0.91,0.00,0.00,0.20,0,0,0,-0.02,0,,8.2
154.0,159257,59,147.91,40.44,55.61,0.56,2.98,-3.42,0.00,1,0.00,0.77,0.48,0.00,0,0,0,-0.02,0,,8.2
154.0,159258,59,147.84,40.61,55.37,0.56,2.30,-3.42,0.00,1,0.65,0.00,0.63,0.00,0,0,0,-0.02,0,,8.2
154.0,159259,59,147.78,40.75,55.17,0.56,2.28,-3.19,0.00,1,0.00,0.42,0.00,0.85,0,0,0,-0.02,0,,8.2
154.1,159260,59,147.72,40.90,54.97,0.56,2.33,-3.08,0.00,1,0.51,0.00,0.74,0.00,0,0,0,-0.61,0,,8.8
154.1,159261,59,147.65,41.04,54.78,0.56,2.22,-2.60,0.00,1,0.22,0.00,0.00,0.85,0,0,0,-0.02,0,,8.8
154.1,159262,59,147.59,41.20,54.64,0.56,2.67,-2.02,0.00,1,0.79,0.00,0.00,0.47,0,0,0,-0.02,0,,8.8
154.1,159263,59,147.52,41.37,54.54,0.56,2.86,-1.18,0.00,1,0.86,0.00,0.00,0.35,0,0,0,-0.02,0,,8.8
154.1,159264,59,147.46,41.55,54.49,0.56,2.46,-0.43,0.00,1,0.74,0.00,0.46,0.00,0,0,0,-0.02,0,,8.8
154.2,159265,59,147.40,41.68,54.47,0.56,1.65,-0.17,0.00,1,0.17,0.00,0.98,0.00,0,1,0,-0.02,0,,8.8
154.2,159266,59,147.33,41.76,54.46,0.56,0.76,-0.08,0.00,1,0.10,0.00,0.99,0.00,0,1,0,-0.02,0,,8.8
154.2,159267,59,147.27,41.78,54.47,0.56,0.02,0.29,0.00,1,0.81,0.00,0.46,0.00,0,0,0,-0.02,0,,8.8
154.2,159268,59,147.20,41.77,54.51,0.56,-0.39,0.96,0.00,1,0.81,0.00,0.37,0.00,0,0,0,-0.02,0,,8.8
154.3,159269,59,147.14,41.74,54.59,0.56,-0.41,1.59,0.00,1,0.80,0.00,0.00,0.39,0,0,0,-0.02,0,,8.8
154.3,159270,59,147.07,41.73,54.71,0.56,0.17,2.01,0.00,1,0.35,0.00,0.00,0.86,0,0,0,-0.02,0,,8.8
154.3,159271,59,147.01,41.76,54.83,0.56,0.95,1.85,0.00,1,0.00,0.18,0.00,0.93,0,0,0,-0.02,0,,8.8
154.3,159272,59,146.95,41.85,54.94,0.56,1.69,1.64,0.00,1,0.01,0.00,0.00,0.90,0,0,0,-0.02,0,,8.8
154.3,159273,59,146.88,41.97,55.05,0.56,1.68,1.66,0.00,1,0.34,0.00,0.87,0.00,0,0,0,0.39,0,,8.4
154.4,159274,59,146.82,42.06,55.17,0.56,1.12,2.18,0.00,1,0.84,0.00,0.35,0.00,0,0,0,0.98,0,,7.4
154.4,159275,59,146.76,42.11,55.32,0.56,0.49,2.53,0.00,1,0.11,0.00,0.90,0.00,0,0,0,-0.02,0,,7.4
154.4,159276,59,146.69,42.11,55.49,0.56,-0.21,2.82,0.00,1,0.83,0.00,0.41,0.00,0,0,0,-0.02,0,,7.4
154.4,159277,59,146.63,42.09,55.69,0.56,-0.35,3.42,0.00,1,0.90,0.00,0.00,0.19,0,0,0,-0.02,0,,7.4
154.4,159278,59,146.56,42.07,55.92,0.56,-0.21,3.99,0.00,1,0.87,0.00,0.00,0.18,0,0,0,-0.02,0,,7.4
154.5,159279,59,146.50,42.06,56.21,0.56,-0.22,4.54,0.00,1,0.91,0.00,0.17,0.00,0,0,0,0.98,0,,6.4
154.5,159280,59,146.44,42.04,56.51,0.56,-0.49,5.04,0.00,1,0.84,0.00,0.42,0.00,0,0,0,-0.02,0,,6.4
154.5,159281,59,146.37,42.02,56.83,0.56,-0.03,4.87,0.00,1,0.00,0.12,0.00,0.90,0,0,0,-0.02,0,,6.4
154.5,159282,59,146.31,42.04,57.13,0.56,0.68,4.29,0.00,1,0.00,0.58,0.00,0.75,0,0,0,0.98,0,,5.4
154.6,159283,59,146.24,42.09,57.38,0.56,0.63,3.61,0.00,1,0.00,0.54,0.81,0.00,0,0,0,-0.02,0,,5.4
154.6,159284,59,146.18,42.11,57.59,0.56,-0.05,3.40,0.00,1,0.62,0.00,0.69,0.00,0,0,0,-0.02,0,,5.4
154.6,159285,59,146.11,42.09,57.83,0.56,-0.24,3.80,0.00,1,0.77,0.00,0.00,0.49,0,0,0,-0.02,0,,5.4
154.6,159286,59,146.05,42.08,58.06,0.56,-0.08,3.30,0.00,1,0.00,0.91,0.00,0.07,0,0,0,-0.02,0,,5.4
154.6,159287,59,145.99,42.08,58.24,0.56,-0.40,2.64,0.00,1,0.00,0.15,0.85,0.00,0,0,0,0.98,0,,4.4
154.7,159288,59,145.92,42.03,58.39,0.56,-0.81,1.90,0.00,1,0.00,0.92,0.26,0.00,0,0,0,-0.02,0,,4.4
154.7,159289,59,145.86,41.97,58.50,0.56,-1.20,1.65,0.00,1,0.62,0.00,0.67,0.00,0,0,0,-0.02,0,,4.4
154.7,159290,59,145.80,41.88,58.61,0.56,-1.28,2.14,0.00,1,0.76,0.00,0.00,0.52,0,0,0,-0.02,0,,4.4
154.7,159291,59,145.73,41.82,58.77,0.56,-0.56,2.34,0.00,1,0.00,0.12,0.00,0.90,0,0,0,-0.43,0,,4.8
154.7,159292,59,145.67,41.81,58.91,0.56,0.22,2.25,0.00,1,0.30,0.00,0.00,0.79,0,0,0,-0.02,0,,4.8
154.8,159293,59,145.60,41.84,59.06,0.76,0.54,2.38,6.92,1,0.74,0.00,0.52,0.00,1,0,0,-0.02,0,,4.8
154.8,159294,59,145.54,41.87,59.22,1.17,0.30,2.48,5.60,0,0.00,0.13,0.89,0.00,0,0,0,0.88,0,,3.8
154.8,159295,59,145.47,41.88,59.37,1.48,0.26,2.36,4.34,0,0.00,0.56,0.00,0.79,0,0,0,0.29,0,,3.4
154.8,159296,59,145.41,41.91,59.52,1.71,0.34,2.14,3.08,0,0.00,0.88,0.33,0.00,0,0,0,-0.12,0,,3.4
154.9,159297,59,145.35,41.93,59.65,1.87,0.35,1.85,1.76,0,0.00,0.75,0.00,0.53,0,0,0,-0.12,0,,3.4
154.9,159298,59,145.28,41.95,59.75,1.94,0.35,1.59,0.50,0,0.00,0.77,0.53,0.00,0,0,0,-0.12,0,,3.4
154.9,159299,59,145.22,41.97,59.84,1.93,0.21,1.31,-0.76,0,0.00,0.98,0.21,0.00,0,1,0,-0.12,0,,3.4
154.9,159300,59,145.15,41.98,59.92,1.83,0.14,1.25,-2.08,0,0.84,0.00,0.16,0.00,0,0,0,-0.12,0,,3.4
154.9,159301,59,145.09,41.98,60.01,1.66,-0.03,1.40,-3.34,0,0.18,0.00,0.91,0.00,0,0,0,-0.12,0,,3.4
155.0,159302,59,145.03,41.98,60.10,1.41,0.04,1.29,-4.60,0,0.00,0.54,0.00,0.72,0,0,0,-0.12,0,,3.4
155.0,159303,59,144.96,41.99,60.18,1.06,0.24,1.40,-5.92,0,0.76,0.00,0.00,0.57,0,0,0,0.88,0,,2.4
155.0,159304,59,144.90,42.01,60.27,0.64,0.35,1.38,-7.18,0,0.00,0.92,0.00,0.16,0,0,0,-0.12,0,,2.4
155.0,159305,59,144.84,42.02,60.25,0.73,0.08,-0.65,2.64,0,0.89,0.00,0.10,0.00,0,0,0,-0.12,0,,2.4
155.0,159306,59,144.77,42.03,60.21,0.86,0.25,-0.62,1.32,0,0.00,0.29,0.00,0.87,0,0,0,-0.12,0,,2.4
155.1,159307,59,144.71,42.05,60.17,0.90,0.31,-0.56,0.06,0,0.79,0.00,0.45,0.00,0,0,0,-0.12,0,,2.4
155.1,159308,59,144.64,42.06,60.14,0.86,0.09,-0.44,-1.20,1,0.00,0.05,0.92,0.00,0,0,0,-0.02,0,,2.4
155.1,159309,59,144.58,42.07,60.12,0.74,0.11,-0.27,-2.52,0,0.76,0.00,0.00,0.54,0,0,0,-1.12,0,,3.4
155.1,159310,59,144.51,42.08,60.12,0.58,0.41,1.49,1.64,0,0.00,0.95,0.08,0.00,0,0,0,-0.12,0,,3.4
155.2,159311,59,144.45,42.10,60.20,0.64,0.41,1.18,0.38,0,0.00,0.90,0.00,0.21,0,0,0,0.88,0,,2.4
155.2,159312,59,144.39,42.13,60.27,0.62,0.57,1.04,-0.94,0,0.20,0.00,0.00,0.93,0,0,0,-0.12,0,,2.4
155.2,159313,59,144.32,42.17,60.32,0.58,0.49,0.22,0.36,0,0.19,0.00,0.93,0.00,0,0,0,-0.12,0,,2.4
155.2,159314,59,144.26,42.19,60.34,0.57,0.02,0.32,0.25,0,0.66,0.00,0.00,0.66,0,0,0,-0.12,0,,2.4
155.2,159315,59,144.19,42.21,60.36,0.56,0.51,0.25,0.00,1,0.00,0.73,0.00,0.49,0,0,0,-0.02,0,,2.4
155.3,159316,59,144.13,42.25,60.35,0.56,0.94,-0.45,0.00,1,0.00,0.72,0.00,0.60,0,0,0,-0.02,0,,2.4
155.3,159317,59,144.07,42.32,60.30,0.56,0.92,-1.09,0.00,1,0.00,0.69,0.57,0.00,0,0,0,-0.02,0,,2.4
155.3,159318,59,144.00,42.36,60.21,0.56,0.23,-1.65,0.00,1,0.00,0.61,0.64,0.00,0,0,0,-0.02,0,,2.4
155.3,159319,59,143.94,42.35,60.10,0.56,-0.49,-1.74,0.00,1,0.29,0.00,0.87,0.00,0,0,0,-1.02,0,,3.4
155.3,159320,59,143.88,42.32,59.99,0.56,-0.15,-1.69,0.00,1,0.00,0.15,0.00,0.87,0,0,0,-0.02,0,,3.4
155.4,159321,59,143.81,42.31,59.88,0.56,-0.48,-1.80,0.00,1,0.00,0.20,0.87,0.00,0,0,0,-0.02,0,,3.4
155.4,159322,59,143.75,42.26,59.76,0.56,-1.25,-1.87,0.00,1,0.00,0.03,0.87,0.00,0,0,0,-0.02,0,,3.4
155.4,159323,59,143.68,42.15,59.65,0.56,-1.95,-1.62,0.00,1,0.50,0.00,0.77,0.00,0,0,0,-0.02,0,,3.4
155.4,159324,59,143.62,42.00,59.55,0.56,-2.47,-1.64,0.00,1,0.00,0.81,0.45,0.00,0,0,0,-0.02,0,,3.4
155.5,159325,59,143.56,41.83,59.44,0.56,-2.98,-1.60,0.00,1,0.28,0.00,0.77,0.00,0,0,0,-0.43,0,,3.8
155.5,159326,59,143.49,41.63,59.36,0.56,-3.31,-1.03,0.00,1,0.91,0.00,0.15,0.00,0,0,0,-0.02,0,,3.8
155.5,159327,59,143.43,41.42,59.31,0.56,-2.95,-0.76,0.00,1,0.00,0.58,0.00,0.74,0,0,0,-0.02,0,,3.8
155.5,159328,59,143.36,41.26,59.25,0.56,-2.23,-0.73,0.00,1,0.68,0.00,0.00,0.66,0,0,0,-0.02,0,,3.8
155.5,159329,59,143.30,41.13,59.23,0.56,-1.85,-0.04,0.00,1,0.88,0.00,0.02,0.00,0,0,0,-0.02,0,,3.8
155.6,159330,59,143.23,41.02,59.25,0.56,-1.50,0.68,0.00,1,0.65,0.00,0.00,0.69,0,0,0,-0.02,0,,3.8
155.6,159331,59,143.17,40.95,59.31,0.56,-0.70,0.90,0.00,1,0.00,0.01,0.00,0.90,0,0,0,-0.02,0,,3.8
155.6,159332,59,143.11,40.93,59.36,0.56,-0.00,0.52,0.00,1,0.00,0.79,0.00,0.61,0,1,0,-0.02,0,,3.8
155.6,159333,59,143.04,40.94,59.36,0.56,0.27,-0.34,0.00,1,0.00,1.00,0.00,0.00,0,1,0,-0.02,0,,3.8
155.6,159334,59,142.98,40.95,59.34,0.56,-0.24,-0.23,0.00,1,0.55,0.00,0.73,0.00,0,0,0,-0.02,0,,3.8
155.7,159335,59,142.92,40.92,59.32,0.56,-0.58,-0.63,0.00,1,0.00,0.80,0.22,0.00,0,0,0,-0.02,0,,3.8
155.7,159336,59,142.85,40.88,59.26,0.56,-0.41,-0.72,0.00,1,0.73,0.00,0.00,0.68,0,1,0,-0.02,0,,3.8
155.7,159337,59,142.79,40.87,59.23,0.56,0.24,-0.55,0.00,1,0.00,0.41,0.00,0.78,0,0,0,-0.43,0,,4.2
155.7,159338,59,142.72,40.91,59.18,0.56,0.79,-1.07,0.00,1,0.00,0.77,0.00,0.46,0,0,0,0.39,0,,3.8
155.7,159339,59,142.66,40.97,59.08,0.56,0.71,-1.78,0.00,1,0.00,0.76,0.55,0.00,0,0,0,-1.02,0,,4.8
155.8,159340,59,142.59,41.00,58.95,0.56,0.69,-2.50,0.00,1,0.00,0.88,0.00,0.26,0,0,0,-0.02,0,,4.8
